path,width,height,aspect,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_v,n_bboxes
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_10_mouse_bite_02_3_600.jpg,600,600,1.0,47.48202777777778,141.02655833333333,69.38249166666667,65.1640634543856,29.331609659380305,55.01015479600183,141.50107777777777,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/light_12_mouse_bite_01_2_600.jpg,600,600,1.0,38.560341666666666,140.38215277777778,62.794925,54.81281757029556,27.4222659090727,45.18213514113372,141.04054166666666,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_09_open_circuit_04_2_600.jpg,600,600,1.0,47.10951111111111,129.38474166666666,68.51993611111111,62.01341643891933,27.254385049109715,48.70709430755975,130.34414722222223,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_01_mouse_bite_15_2_600.jpg,601,601,1.0,46.848137186774125,144.4574405940183,76.27256015348794,57.23150751505885,26.2338160727246,42.095204603454654,145.21402210957334,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_08_open_circuit_04_3_600.jpg,600,600,1.0,57.62836388888889,134.41373611111112,81.35913888888889,64.71458306751221,29.69237467931538,51.32782056257168,135.39480833333334,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_01_mouse_bite_16_2_600.jpg,600,600,1.0,46.723302777777775,140.8781361111111,75.03730277777778,58.88929715324935,25.252909882344426,42.837141726310584,141.60423055555555,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_12_missing_hole_04_4_600.jpg,600,600,1.0,36.34151388888889,135.74543333333332,59.284080555555555,54.74265743700373,26.751785635751148,46.32310451736583,136.3629361111111,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_11_missing_hole_07_3_600.jpg,600,600,1.0,37.91453055555556,143.46896388888888,55.21546111111111,59.128346116018044,24.299900047436825,53.20105673404249,143.75485833333335,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_05_mouse_bite_04_4_600.jpg,600,600,1.0,34.72168611111111,139.7717638888889,61.25931944444444,50.76644123106087,27.261129224799266,41.36128256101374,139.99644722222223,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_08_missing_hole_03_2_600.jpg,600,600,1.0,57.599780555555554,134.41938888888888,81.32895555555555,64.67701295627829,29.678732502583696,51.31883647484021,135.39622777777777,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_12_missing_hole_06_1_600.jpg,600,600,1.0,33.105247222222225,154.91734444444444,71.46156944444445,50.17656500599511,24.146801174242306,37.38703958121897,155.22597777777779,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_12_missing_hole_02_5_600.jpg,600,600,1.0,27.77853888888889,139.3099638888889,54.19055,41.35537093263979,25.302800957134355,35.072021321680886,139.69351944444443,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_04_short_02_1_600.jpg,600,600,1.0,32.54263888888889,139.35111666666666,65.78367222222222,51.906595906417245,26.248021838219653,38.95711919053545,140.109975,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_05_open_circuit_04_1_600.jpg,601,601,1.0,26.22107081652598,140.59030013759653,50.30887788239789,43.544364037489125,23.04841849430189,35.387688690961475,140.7982259185329,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_06_mouse_bite_03_4_600.jpg,600,600,1.0,23.061888888888888,121.93958055555555,42.2641,39.0530610236664,26.001409513966287,32.08415386086922,122.28810555555556,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_01_spur_05_3_600.jpg,601,601,1.0,34.29521789806783,138.38757644635535,56.283434984952976,48.97375363813829,23.248879901345752,38.831982181273695,138.9461435599569,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_01_spurious_copper_18_2_600.jpg,600,600,1.0,34.383177777777775,138.66981944444444,56.41688611111111,48.927519151760286,22.626244477002405,38.7462304671817,139.22535,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/rotation_270_light_05_missing_hole_06_2_600.jpg,601,601,1.0,26.146109783749214,140.5774596415846,50.258371377709366,43.38520952828116,23.03936939616558,35.271533940290155,140.7806789017749,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/val/images/rotation_270_light_08_missing_hole_05_3_600.jpg,601,601,1.0,67.74209650582362,148.9853765631878,95.94627091287123,67.13163296363338,28.972082993129117,51.3259579434958,149.9030401355478,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_08_missing_hole_09_1_600.jpg,601,601,1.0,70.61751213313363,152.31786733702288,96.08455126093227,62.19497270275815,25.549635079613836,44.18340938109622,153.1360129124781,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_08_short_06_4_600.jpg,600,600,1.0,64.23664166666667,143.2567861111111,93.10098888888889,69.71159562519925,30.465038838779197,54.40563467672518,144.41338888888887,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_01_open_circuit_19_2_600.jpg,600,600,1.0,46.792633333333335,141.08436666666665,75.17966388888888,59.23746017474472,24.55405836650165,42.83549399607426,141.8725,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_12_spur_06_3_600.jpg,600,600,1.0,36.45968611111111,135.57292222222222,59.282780555555554,54.36949346126577,27.315352909527295,46.24453396097765,136.09935555555555,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/rotation_270_light_08_open_circuit_05_3_600.jpg,601,601,1.0,64.01218158310746,142.75228473896806,92.77075644862556,69.13655706702882,31.6572049963287,54.68376727825388,143.72587285195777,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_01_spur_05_2_600.jpg,601,601,1.0,46.70355286945496,140.62681443296114,74.93089166419806,58.878490829165635,25.894253122897776,42.88776919218614,141.34070780534938,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/rotation_90_light_07_spurious_copper_07_4_600.jpg,600,600,1.0,34.27704444444444,145.15850555555556,68.64003055555555,55.073047922607245,23.614702421026738,42.00002694837575,145.5215,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_04_short_16_2_600.jpg,600,600,1.0,42.25901944444445,144.1084111111111,75.37750555555556,56.2987044012594,24.98416625981226,39.142145240116456,145.21017777777777,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_07_missing_hole_01_1_600.jpg,600,600,1.0,39.43450277777778,146.4809527777778,67.79744444444445,57.1868984033668,22.636201057468668,41.945004392281554,146.91715277777777,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_07_spurious_copper_02_3_600.jpg,601,601,1.0,45.62262562949715,145.22449550250414,75.3749297482565,61.658982738398066,26.65776464815231,46.397480474562116,145.71606667755626,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_12_open_circuit_07_2_600.jpg,600,600,1.0,34.188075,144.46355555555556,66.396925,51.61190401570341,25.470266098643748,41.198474796336285,144.91241666666667,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/val/images/rotation_90_light_09_mouse_bite_06_2_600.jpg,600,600,1.0,55.908119444444445,144.5705638888889,82.90897222222222,64.8827104573534,26.122451149747878,48.80880951391562,145.46909722222222,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_06_spurious_copper_09_2_600.jpg,600,600,1.0,36.22475277777778,141.12907777777778,61.716225,51.943400287341106,23.569466477614984,39.37031901029311,141.88431111111112,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_06_spurious_copper_05_2_600.jpg,600,600,1.0,36.23048611111111,141.13695555555555,61.72306666666667,51.94350473818324,23.564524392466513,39.365554840864036,141.89265,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_01_missing_hole_08_2_600.jpg,600,600,1.0,37.92041388888889,129.36897222222223,61.44271944444444,54.92566336973482,26.214097109696986,42.0727437771683,130.18206388888888,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/val/images/l_light_08_open_circuit_08_1_600.jpg,600,600,1.0,59.38603611111111,137.87513333333334,80.7773888888889,59.835349511142894,25.855272135572136,44.263429473301336,138.77312777777777,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/light_04_mouse_bite_03_1_600.jpg,600,600,1.0,48.847525,149.48492222222222,81.26374722222222,58.74233769167397,23.662272606050784,38.13786433108626,150.74674444444443,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_07_spur_06_3_600.jpg,601,601,1.0,45.60800219268496,145.235918505209,75.39125306962052,61.66712538057531,26.656554415814238,46.38408584662601,145.72750352296922,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_04_missing_hole_08_2_600.jpg,601,601,1.0,42.38121987480655,143.91946035586835,75.39695626534811,56.542321225028196,25.7680367234954,39.402487626683964,145.03905858510913,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/rotation_90_light_04_spurious_copper_15_1_600.jpg,600,600,1.0,48.59732777777778,149.21466944444444,80.98605833333333,57.96228227211351,24.147788553602318,38.09562948929751,150.34902222222223,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_08_spurious_copper_10_5_600.jpg,600,600,1.0,49.60826111111111,141.09246666666667,79.49582777777778,58.50671002898907,27.696702670266138,46.42562845064573,141.6664722222222,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_09_mouse_bite_07_5_600.jpg,601,601,1.0,38.66527224453974,136.24901924413277,63.24631437897459,51.742883984666555,25.287983624971265,42.739329262360435,136.6439046403526,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_01_missing_hole_08_3_600.jpg,600,600,1.0,38.041647222222224,125.21383333333333,60.226077777777775,56.1107789353429,25.847294351742917,42.5381206155707,125.98066666666666,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_05_spurious_copper_06_2_600.jpg,601,601,1.0,34.66232374771941,139.63277510305898,61.19968383254753,50.729489455881314,27.788252414062665,41.34967027714131,139.85279941085435,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_12_open_circuit_06_5_600.jpg,601,601,1.0,27.8666947212217,138.85014437944523,54.06844665435589,40.93047890166468,26.274197742328905,35.0293733624021,139.16409699862405,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_07_mouse_bite_02_3_600.jpg,600,600,1.0,37.55838333333333,130.1981638888889,61.083130555555556,59.0959741272954,27.225788438043203,46.3257816733338,130.7234138888889,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_05_spurious_copper_07_1_600.jpg,600,600,1.0,33.55277777777778,142.93445833333334,58.578583333333334,51.94508791935567,23.667235236377895,40.468808389148016,143.24646666666666,0
